0.517361, -1.237450, -0.003649, 536613000
0.407765, -1.264340, -0.021773, 542227000
0.376333, -1.281966, -0.031084, 547103000
0.433021, -1.295164, -0.034736, 552651000
0.442910, -1.302247, -0.032125, 556197000
0.440669, -1.311122, -0.031366, 561303000
0.511196, -1.321073, -0.030266, 566173000
0.554772, -1.331325, -0.028613, 571045000
0.428440, -1.346684, -0.034524, 575910000
0.511080, -1.364626, -0.041195, 580731000
0.204536, -1.382377, -0.053676, 585520000
0.155415, -1.398528, -0.065322, 590290000
0.464113, -1.409650, -0.065634, 593531000
0.335961, -1.546136, -0.191357, 616413000
-0.097273, -1.575678, -0.218427, 620046000
2.281079, -1.649667, -0.240947, 625346000
1.003117, -1.695053, -0.260544, 630440000
0.035785, -1.749709, -0.308180, 637277000
0.187661, -1.822634, -0.369730, 645828000
0.452504, -1.852910, -0.382955, 649813000
-0.023057, -1.883088, -0.405332, 653917000
-0.093261, -1.917939, -0.433244, 659805000
0.052091, -1.966629, -0.471253, 668031000
-0.079113, -1.999627, -0.495749, 674770000
-0.051881, -2.024185, -0.510939, 680800000
-0.172319, -2.039002, -0.518686, 684411000
-0.118395, -2.055780, -0.527124, 689033000
-0.347274, -2.070495, -0.537948, 696026000
-0.189040, -2.075414, -0.535790, 699572000
-0.845458, -2.079010, -0.545507, 703260000
-0.213906, -2.085365, -0.545103, 708108000
-0.141774, -2.089192, -0.540787, 712159000
-0.046842, -2.087426, -0.529177, 718221000
-0.004505, -2.084473, -0.515790, 723047000
0.107325, -2.080007, -0.498951, 726795000
-0.234849, -2.069675, -0.483544, 731921000
-0.856594, -2.043414, -0.465269, 735779000
-0.327060, -2.014631, -0.434297, 742789000
0.134730, -1.999085, -0.407682, 746575000
0.283179, -1.983141, -0.378240, 751720000
-0.134612, -1.971797, -0.362250, 756844000
0.260691, -1.963535, -0.341694, 760404000
-0.722205, -1.953257, -0.339232, 765542000
0.124596, -1.950003, -0.326767, 770731000
0.176678, -1.947984, -0.314719, 774398000
0.271167, -1.946067, -0.301123, 779404000
0.008400, -1.944090, -0.292995, 784368000
0.017933, -1.936148, -0.278993, 790558000
1.428065, -1.908124, -0.217388, 797931000
-0.084969, -1.854856, -0.162537, 803049000
0.606237, -1.834026, -0.126749, 808066000
-0.080276, -1.810420, -0.102685, 813039000
0.606131, -1.807293, -0.085444, 817908000
1.370357, -1.806815, -0.055859, 821778000
0.466603, -1.805967, -0.044579, 826786000
0.678421, -1.804643, -0.028822, 829668000
0.428659, -1.817886, -0.032651, 834931000
0.447878, -1.801678, -0.007156, 838018000
0.560792, -1.792960, 0.012746, 843353000
0.439944, -1.793547, 0.020715, 847668000
0.351304, -1.798352, 0.022618, 852109000
0.409291, -1.804133, 0.024686, 856792000
0.257138, -1.809886, 0.023697, 859885000
0.568623, -1.822226, 0.022503, 865039000
0.527832, -1.833522, 0.021539, 869422000
0.548199, -1.844325, 0.021485, 873934000
0.409587, -1.856511, 0.017305, 878474000
0.367596, -1.870213, 0.010883, 882966000
0.534967, -1.878060, 0.013675, 886515000
0.499757, -1.893116, 0.008641, 891284000
0.221254, -1.909058, -0.002730, 895950000
0.526185, -1.938030, -0.020545, 901285000
0.326451, -1.961657, -0.036759, 905827000
1.055297, -1.943173, 0.003197, 910312000
-0.405208, -1.960652, -0.022100, 913392000
4.997070, -1.916162, 0.121883, 918702000
0.910984, -1.917579, 0.136276, 924197000
0.327968, -1.918287, 0.139416, 927114000
0.339209, -1.917192, 0.144485, 932206000
0.777497, -1.920283, 0.154116, 936717000
0.371048, -1.922343, 0.156436, 941086000
0.372934, -1.916972, 0.166030, 947146000
0.748554, -1.916898, 0.177753, 951570000
0.266673, -1.916054, 0.180358, 955004000
0.540640, -1.916732, 0.186900, 959484000
0.521992, -1.917183, 0.193159, 963226000
0.485522, -1.923879, 0.192444, 968001000
1.353061, -1.930819, 0.208856, 972336000
0.281150, -1.937220, 0.204028, 976901000
0.510498, -1.936744, 0.210625, 981306000
0.824780, -1.949448, 0.210457, 985934000
0.412053, -1.961998, 0.202191, 990382000
0.453595, -1.975299, 0.194184, 994657000
0.278316, -1.987875, 0.183541, 999213000
0.484302, -1.997730, 0.179899, 2650000
0.496802, -2.018248, 0.166130, 8350000
0.315724, -2.095328, 0.093583, 12743000
-0.269987, -2.140491, 0.042052, 17533000
0.554618, -2.180433, 0.013159, 21611000
0.045461, -2.230067, -0.034836, 26833000
-0.006337, -2.266701, -0.070167, 31239000
0.462980, -2.311367, -0.103276, 35743000
0.077581, -2.371084, -0.158183, 41127000
-0.168452, -2.441999, -0.227884, 47086000
-0.298624, -2.491204, -0.277520, 51504000
0.310744, -2.545268, -0.318738, 55794000
-0.133204, -2.602625, -0.371237, 60373000
-0.536248, -2.649437, -0.420413, 64994000
0.246947, -2.693285, -0.450037, 69342000
-0.755206, -2.731278, -0.493374, 72820000
0.679098, -2.780942, -0.518595, 77593000
-0.551390, -2.816956, -0.554544, 80970000
-0.292974, -2.884638, -0.615642, 85740000
-0.757925, -2.932449, -0.665342, 90185000
-0.945569, -3.010947, -0.747875, 94605000
-3.028064, -3.047781, -0.829575, 98782000
-2.090013, -3.080496, -0.886845, 103335000
-0.787756, -3.105130, -0.909005, 106853000
-0.532966, -3.131043, -0.926878, 111265000
-0.592066, -3.155042, -0.943702, 115198000
-0.206974, -3.194038, -0.967183, 119722000
-1.680571, -3.206192, -0.993361, 124174000
-0.723474, -3.209386, -0.991094, 129053000
-0.097052, -3.213454, -0.977200, 133430000
-0.475825, -3.213554, -0.967271, 136900000
-0.415188, -3.217244, -0.959846, 141559000
-0.471318, -3.222095, -0.954829, 145980000
-0.558648, -3.229567, -0.954228, 152186000
-0.754303, -3.235458, -0.956003, 157709000
-0.650944, -3.240520, -0.954862, 163438000
-0.669503, -3.243775, -0.952345, 169379000
-0.578856, -3.246149, -0.947202, 174954000
-0.587054, -3.248886, -0.942680, 180404000
-0.335623, -3.250455, -0.932077, 185099000
-0.675562, -3.251928, -0.928390, 189504000
-0.561273, -3.252656, -0.921762, 193882000
-0.371962, -3.254721, -0.912789, 198563000
-0.661787, -3.257024, -0.910026, 203015000
-0.446866, -3.254273, -0.898067, 207512000
-0.635019, -3.207830, -0.847292, 214113000
1.030363, -3.200866, -0.802914, 217174000
-0.529693, -3.181310, -0.778285, 222258000
-0.223629, -3.174822, -0.760833, 226683000
-0.297078, -3.165317, -0.742243, 231623000
-0.341569, -3.161905, -0.730886, 236000000
-0.372287, -3.160794, -0.722625, 240524000
-0.376011, -3.162742, -0.717602, 243984000
-0.351348, -3.168598, -0.716017, 248728000
-0.373312, -3.178107, -0.718481, 254668000
-0.278160, -3.183155, -0.714622, 259334000
-0.345914, -3.187479, -0.711485, 263634000
-0.632017, -3.179645, -0.702218, 268019000
-0.727823, -3.186318, -0.709270, 272532000
-0.414665, -3.186658, -0.703711, 277070000
-0.438424, -3.186265, -0.698020, 281295000
-0.374965, -3.180814, -0.686217, 285869000
-0.891772, -3.183606, -0.693064, 290235000
-0.102920, -3.188124, -0.685690, 294728000
-0.400379, -3.191175, -0.682973, 297808000
-0.520553, -3.196240, -0.684688, 303085000
-0.220882, -3.211680, -0.690544, 307645000
-0.433043, -3.225540, -0.698977, 312014000
-0.432155, -3.238646, -0.706484, 316659000
-0.323398, -3.254054, -0.713921, 321051000
-0.439726, -3.271902, -0.725929, 325353000
-0.460185, -3.290270, -0.738614, 329534000
-0.128047, -3.312867, -0.748548, 334806000
-0.500946, -3.338299, -0.768519, 338229000
-0.520938, -3.376951, -0.801447, 343266000
-0.502844, -3.416275, -0.834012, 347672000
-0.749232, -3.442684, -0.858198, 350621000
-0.637314, -3.505976, -0.915806, 357323000
-0.525117, -3.544335, -0.945584, 361599000
-0.492078, -3.574869, -0.966437, 366117000
-4.291326, -3.638222, -1.095021, 371782000
-0.983773, -3.739622, -1.192168, 376492000
-2.315379, -3.809853, -1.283459, 380802000
-1.333519, -3.864123, -1.337644, 385124000
-0.390358, -3.924735, -1.378099, 389382000
1.627510, -3.982152, -1.374256, 393763000
-0.504306, -4.038547, -1.412123, 398056000
-1.121923, -4.096234, -1.462853, 402617000
-0.976349, -4.131823, -1.488000, 407191000
-1.320111, -4.161095, -1.513329, 410575000
-1.684567, -4.174516, -1.529906, 415437000
-1.571685, -4.189585, -1.545509, 418797000
-1.372249, -4.206341, -1.558465, 423512000
-1.223231, -4.215813, -1.561042, 428013000
-1.163473, -4.223660, -1.560781, 431421000
-1.215388, -4.235761, -1.565732, 436230000
-1.050921, -4.241212, -1.560779, 440758000
-2.740321, -4.254232, -1.597129, 444406000
-0.305269, -4.262208, -1.579109, 449119000
-0.947237, -4.266983, -1.571150, 453411000
-1.061539, -4.267721, -1.561681, 459528000
-1.235748, -4.267975, -1.555412, 463797000
-1.300251, -4.267618, -1.549958, 468396000
-1.162297, -4.266543, -1.541152, 471734000
-1.291278, -4.266054, -1.535675, 476255000
-1.315543, -4.266115, -1.531332, 480634000
-1.322315, -4.267349, -1.528361, 485151000
-1.186494, -4.268317, -1.522473, 489407000
-1.222807, -4.275811, -1.523823, 494001000
-1.195852, -4.280352, -1.521715, 498384000
-1.486987, -4.281828, -1.522466, 502799000
-1.162297, -4.286182, -1.519530, 506200000
-1.003595, -4.294270, -1.517137, 510979000
-1.221219, -4.299874, -1.516711, 514447000
-1.320029, -4.307962, -1.520704, 519974000
-1.168453, -4.312323, -1.517933, 523739000
-1.215388, -4.317342, -1.516800, 526759000
-1.390517, -4.325238, -1.522012, 531837000
-0.989153, -4.342988, -1.528750, 536768000
-1.295899, -4.367743, -1.548353, 543794000
-1.359798, -4.382279, -1.558827, 548011000
-1.177552, -4.397707, -1.566321, 552208000
-1.461479, -4.416112, -1.582262, 557847000
-1.242993, -4.429275, -1.588376, 561996000
-1.439333, -4.454994, -1.610600, 567731000
-1.186406, -4.472703, -1.619470, 572338000
-1.639793, -4.488965, -1.635814, 576994000
-1.098179, -4.513738, -1.649339, 581313000
-0.616848, -4.527238, -1.641919, 585761000
-1.141547, -4.545820, -1.650122, 590143000
-1.587523, -4.557652, -1.660466, 593516000
-1.136418, -4.592433, -1.684071, 599288000
-1.827359, -4.614407, -1.708471, 603965000
-1.556391, -4.633683, -1.724319, 608527000
-1.484306, -4.651480, -1.736961, 612930000
-1.296041, -4.675189, -1.751377, 617448000
0.686187, -4.683537, -1.710807, 621936000
-0.667468, -4.710828, -1.716685, 626257000
-1.590268, -4.729040, -1.732004, 629366000
-1.563403, -4.765063, -1.763935, 634477000
-1.194679, -4.788825, -1.775836, 639422000
-1.919872, -4.813391, -1.802792, 643751000
-1.295598, -4.863767, -1.842017, 648382000
-2.302938, -4.910420, -1.896956, 651499000
-1.964595, -4.984453, -1.970860, 656661000
-2.250579, -5.051841, -2.042495, 662646000
-1.641184, -5.085825, -2.067773, 667316000
-2.054730, -5.118705, -2.099735, 670408000
-2.394200, -5.150458, -2.136742, 675497000
-2.262229, -5.164102, -2.152622, 678420000
-2.124735, -5.185562, -2.173096, 683499000
-1.589232, -5.205667, -2.181122, 687878000
-1.868841, -5.221808, -2.190694, 692459000
-2.449380, -5.244793, -2.218394, 699372000
-1.983190, -5.253358, -2.222084, 703795000
-1.876775, -5.259699, -2.221391, 708083000
-2.480021, -5.264785, -2.231548, 711172000
-2.036547, -5.266174, -2.229010, 716258000
-1.895638, -5.263111, -2.219340, 719837000
-2.468343, -5.267229, -2.228356, 724664000
-2.338905, -5.260014, -2.223497, 729079000
-1.982184, -5.267570, -2.226075, 733351000
-1.981700, -5.270884, -2.224435, 737792000
-2.016595, -5.271585, -2.220965, 741352000
-2.009570, -5.269042, -2.214246, 745843000
-1.896074, -5.267943, -2.206805, 749617000
-1.885809, -5.266502, -2.198973, 754093000
-1.798457, -5.267629, -2.192067, 758459000
-2.392360, -5.271033, -2.199409, 766177000
-1.868841, -5.273817, -2.195526, 769032000
-1.943556, -5.285893, -2.202322, 774076000
-1.897099, -5.292884, -2.203068, 778402000
-1.910371, -5.306648, -2.210703, 783078000
-2.142081, -5.313757, -2.216298, 788631000
-2.103399, -5.319551, -2.219718, 793156000
-1.597480, -5.326345, -2.213932, 797799000
-2.044866, -5.329808, -2.213944, 801191000
-0.885777, -5.334083, -2.191570, 805947000
-1.918855, -5.338213, -2.190163, 809609000
-1.799574, -5.357779, -2.201526, 814094000
-1.221506, -5.358235, -2.182373, 817878000
-2.019351, -5.366002, -2.186724, 822232000
-1.916150, -5.368241, -2.183507, 826980000
-1.726883, -5.386739, -2.192502, 829923000
-2.261626, -5.378442, -2.185754, 834953000
-1.985142, -5.394005, -2.196993, 839351000
-1.862442, -5.402181, -2.198314, 844363000
-1.285004, -5.414176, -2.191803, 849101000
-1.475966, -5.444024, -2.206738, 854067000
-1.660229, -5.465525, -2.216878, 858797000
-1.796287, -5.533995, -2.275568, 865273000
-1.816561, -5.549199, -2.281287, 870020000
-2.138156, -5.551783, -2.280957, 873555000
-2.117835, -5.565595, -2.291231, 879759000
-2.548971, -5.591535, -2.321807, 883650000
-2.513407, -5.600813, -2.334732, 888807000
-2.001365, -5.607286, -2.334408, 893745000
-1.996785, -5.616620, -2.336803, 898763000
-1.962449, -5.622629, -2.335205, 902314000
-2.145954, -5.632725, -2.341314, 907147000
-1.950342, -5.650104, -2.350526, 911187000
-2.252048, -5.652841, -2.351239, 916478000
-2.002368, -5.652107, -2.343543, 920150000
-2.075852, -5.653433, -2.339488, 923942000
-1.891974, -5.660687, -2.337646, 929059000
-2.140052, -5.663874, -2.336818, 932729000
-2.254620, -5.663527, -2.334834, 936456000
-1.980725, -5.666602, -2.330765, 940126000
-2.258457, -5.671600, -2.334218, 945986000
-1.986204, -5.689626, -2.344922, 951058000
-2.085850, -5.711913, -2.361582, 954630000
-2.194132, -5.709115, -2.355490, 959856000
-1.806643, -5.719956, -2.355138, 965008000
-2.177587, -5.727715, -2.359191, 970098000
-2.214092, -5.721261, -2.349964, 974324000
-2.217959, -5.714443, -2.340641, 979073000
-2.098357, -5.707047, -2.328548, 983685000
-2.120595, -5.711435, -2.328689, 988923000
-2.187192, -5.705047, -2.319599, 994896000
-0.225386, -5.697323, -2.270145, 988000
-2.520462, -5.712924, -2.290440, 8402000
-1.383824, -5.725222, -2.284360, 13319000
-2.110119, -5.716549, -2.272376, 18132000
-2.355369, -5.701914, -2.259694, 23023000
-1.851429, -5.690880, -2.240715, 26827000
-1.988212, -5.670582, -2.215772, 31922000
-1.822842, -5.651788, -2.189495, 35782000
-2.127455, -5.610693, -2.147982, 41114000
-1.861208, -5.578372, -2.110572, 46062000
-1.978649, -5.534420, -2.064861, 51558000
-0.785444, -5.526969, -2.031971, 56693000
-2.012351, -5.492853, -1.998144, 61419000
-2.357696, -5.454471, -1.967720, 66360000
-2.914455, -5.401750, -1.934989, 71914000
1.779128, -5.299085, -1.760095, 76850000
-2.220042, -5.300505, -1.770686, 81773000
-3.851141, -5.297090, -1.808948, 86737000
-3.067117, -5.295082, -1.832144, 90284000
-0.577084, -5.308030, -1.819731, 95624000
-0.949208, -5.288844, -1.783519, 99354000
-0.973292, -5.325397, -1.803137, 104655000
-1.631981, -5.363575, -1.837128, 108435000
-0.626080, -5.421862, -1.870028, 113563000
-1.110632, -5.431156, -1.863948, 117325000
-3.735883, -5.419888, -1.890344, 121909000
-2.281029, -5.428882, -1.906972, 126122000
-1.732201, -5.443161, -1.917471, 131076000
-1.886348, -5.458727, -1.932103, 135673000
-0.905975, -5.468143, -1.920807, 140423000
-2.143053, -5.466019, -1.923171, 146450000
-1.391921, -5.493748, -1.939721, 153109000
-1.590386, -5.501769, -1.940595, 159300000
-1.471731, -5.505158, -1.934539, 164246000
-1.651245, -5.507317, -1.930989, 169141000
-1.755611, -5.511928, -1.932000, 176184000
-2.489442, -5.517232, -1.948347, 179886000
-1.813339, -5.522411, -1.950722, 183539000
-1.463907, -5.529937, -1.948362, 187307000
-1.653770, -5.536431, -1.948834, 192503000
-1.504621, -5.541464, -1.944882, 196131000
-1.624030, -5.545803, -1.942717, 201310000
-1.579354, -5.547741, -1.937349, 204949000
-1.495747, -5.548451, -1.929213, 210172000
-1.840400, -5.548101, -1.927093, 213938000
-1.606359, -5.558722, -1.931087, 219175000
-2.446659, -5.559865, -1.942519, 222759000
-1.819703, -5.554747, -1.935047, 227348000
-1.733404, -5.538476, -1.915069, 232899000
-1.828184, -5.517838, -1.893106, 237780000
-1.791187, -5.499781, -1.873371, 241376000
-1.915802, -5.467605, -1.842687, 246103000
-2.257814, -5.442618, -1.826503, 250290000
-1.590268, -5.422676, -1.802235, 254532000
-4.270283, -5.508358, -1.935564, 259287000
-3.307910, -5.554530, -2.008260, 264192000
-10.222704, -5.634526, -2.250945, 270070000
-6.969928, -5.737753, -2.446487, 276532000
0.832868, -5.760849, -2.403534, 281416000
5.635793, -5.907492, -2.386458, 286388000
1.455014, -5.977824, -2.378554, 291160000
4.027696, -6.082484, -2.352995, 295907000
-0.276371, -6.154656, -2.382192, 300814000
-9.201636, -6.216637, -2.579322, 305817000
1.847001, -6.246079, -2.519649, 310606000
-4.399047, -6.264280, -2.575073, 315578000
2.516371, -6.262498, -2.471499, 320424000
-1.545337, -6.269039, -2.459385, 325300000
-0.486870, -6.279266, -2.429958, 330196000
-1.264328, -6.300850, -2.427798, 335286000
-1.276012, -6.333965, -2.437215, 340197000
0.401670, -6.388170, -2.433559, 345993000
-1.452687, -6.447670, -2.472251, 351920000
-1.008843, -6.517070, -2.510995, 357447000
-2.389368, -6.573146, -2.563518, 363698000
-1.989758, -6.632694, -2.610399, 368780000
-1.938714, -6.705966, -2.668772, 373549000
-2.331088, -6.883759, -2.836257, 380166000
-0.720224, -7.066713, -2.973231, 384523000
-2.299086, -7.282795, -3.171508, 389513000
-2.932948, -7.504269, -3.383780, 394361000
-2.972214, -7.772693, -3.638605, 399297000
-2.062474, -8.120818, -3.948245, 404171000
-3.790056, -8.387593, -4.206520, 407865000
-2.999769, -8.783052, -4.569935, 412987000
-3.161574, -9.270670, -5.019633, 418119000
-2.734473, -9.682870, -5.377885, 421776000
-3.656296, -10.372412, -6.019205, 426956000
-2.786691, -11.258830, -6.823245, 431787000
-3.649329, -12.117357, -7.601123, 436812000
-9.108910, -12.833275, -8.332878, 441665000
-8.705566, -13.462455, -8.956928, 446645000
-9.011655, -14.035189, -9.519302, 451567000
-8.939419, -14.571345, -10.033138, 456364000
-8.656026, -15.207571, -10.629097, 461867000
-8.890530, -15.651414, -11.029292, 465581000
-10.105787, -16.252745, -11.600126, 470868000
-11.441946, -16.738388, -12.072893, 475859000
-11.239516, -17.247288, -12.554947, 482816000
-12.004003, -17.624319, -12.913418, 489012000
-12.149935, -17.849195, -13.118527, 493986000
-13.112519, -18.095465, -13.359752, 500455000
-13.627392, -18.234236, -13.501100, 505688000
-13.097690, -18.324663, -13.581650, 510919000
-15.283545, -18.416679, -13.705864, 527310000
-12.888748, -18.448879, -13.721079, 530816000
-12.601202, -18.543283, -13.791198, 535955000
-13.028768, -18.907143, -14.132531, 545403000
-12.701850, -19.134840, -14.327062, 550484000
-13.045951, -19.401894, -14.563151, 555820000
-13.797993, -19.677702, -14.818141, 561533000
-13.339057, -19.982403, -15.087166, 566904000
-13.762338, -20.302574, -15.374437, 571900000
-14.384669, -20.714003, -15.757842, 578024000
-14.375218, -21.274530, -16.279507, 585682000
-15.276748, -21.590574, -16.569174, 590049000
-16.323544, -22.428463, -17.385393, 600925000
-15.231765, -22.725834, -17.633745, 604412000
-15.972851, -23.028255, -17.896900, 607987000
-16.413805, -23.477385, -18.307384, 612934000
-17.749870, -24.031073, -18.838850, 619279000
-17.991154, -24.658682, -19.436954, 627028000
-17.827209, -25.028315, -19.767000, 631730000
-18.821680, -25.980360, -20.681099, 643321000
-19.164806, -26.269827, -20.934452, 646861000
-19.706444, -26.567659, -21.201769, 650619000
-19.904741, -26.851385, -21.453878, 654231000
-20.945255, -27.375671, -21.957506, 661699000
-20.532492, -28.086067, -22.625195, 672800000
-21.973387, -28.304331, -22.826057, 676880000
-21.737152, -28.514097, -23.009851, 681001000
-22.632662, -28.954323, -23.433729, 691671000
-22.658293, -29.204048, -23.662951, 705577000
-23.639652, -29.311348, -23.767639, 709366000
-24.407951, -29.369415, -23.837353, 713022000
-22.601341, -29.454433, -23.895950, 716683000
-23.153273, -29.563692, -23.988171, 723649000
-23.126194, -29.653038, -24.058491, 729939000
-23.184456, -29.750664, -24.136684, 739953000
-23.162886, -29.797834, -24.163435, 746704000
-22.789362, -29.871729, -24.208370, 755113000
-23.151724, -29.899483, -24.214436, 758737000
-23.760363, -29.935698, -24.240845, 762622000
-22.141973, -29.991566, -24.253618, 767115000
-22.035862, -30.153952, -24.368402, 774008000
-22.350838, -30.262823, -24.434746, 777888000
-23.025269, -30.424362, -24.564865, 782956000
-22.310299, -30.722551, -24.811998, 790742000
-23.195702, -30.911396, -24.964741, 794936000
-24.087242, -31.131222, -25.162621, 800685000
-23.453106, -31.402054, -25.393847, 806327000
-23.096996, -31.684210, -25.624424, 811701000
-24.686647, -31.950390, -25.866526, 816756000
-24.250917, -32.358395, -26.234058, 824616000
-25.355177, -32.793007, -26.642401, 832626000
-26.487925, -33.191967, -27.030291, 839619000
-27.161503, -33.486446, -27.321507, 844908000
-25.950333, -33.773113, -27.575016, 850403000
-25.857056, -34.119080, -27.879704, 856941000
-26.289900, -34.385712, -28.109209, 861938000
-26.566151, -34.601936, -28.290249, 865903000
-26.273706, -35.143742, -28.780888, 875240000
-27.288374, -35.331589, -28.935127, 878467000
-27.752909, -35.531811, -29.107700, 881956000
-28.101458, -35.713173, -29.265308, 885088000
-28.116068, -36.009468, -29.532692, 890062000
-28.831467, -36.274780, -29.778677, 894569000
-29.543680, -36.660984, -30.152458, 901306000
-29.472437, -36.854145, -30.328154, 904804000
-29.654396, -37.174137, -30.628271, 910888000
-30.359669, -37.731571, -31.169184, 924695000
-30.882845, -37.857311, -31.286682, 928030000
-31.113962, -37.975395, -31.398951, 931411000
-29.839018, -38.221115, -31.608559, 937267000
-30.815462, -38.492908, -31.859055, 943384000
-31.278830, -38.780392, -32.129185, 950101000
-31.495943, -38.926628, -32.259830, 953561000
-32.895054, -39.368275, -32.705349, 963235000
-31.403170, -39.538193, -32.845825, 966715000
-32.151016, -39.744770, -33.034374, 970676000
-30.809164, -39.932327, -33.173679, 974099000
-31.394217, -40.121422, -33.323402, 977333000
-32.536884, -40.335579, -33.517548, 981048000
-33.358738, -40.533234, -33.708073, 984410000
-31.579447, -40.748764, -33.876720, 987968000
-33.849731, -41.286465, -34.403126, 996745000
-33.125767, -41.654213, -34.737972, 2515000
-33.420181, -42.056084, -35.105450, 8660000
-33.564133, -42.648144, -35.654842, 17974000
-34.496807, -42.851257, -35.830734, 21216000
-34.915913, -43.051556, -36.008732, 24575000
-34.720207, -43.238010, -36.165688, 27722000
-34.830696, -43.533241, -36.428314, 32668000
-34.381161, -43.988075, -36.833107, 39730000
-36.608887, -44.332993, -37.166641, 45230000
-36.617794, -44.531944, -37.350639, 48541000
-36.272358, -44.899960, -37.689732, 54106000
-38.841846, -45.135220, -37.943329, 57807000
-37.880333, -45.418274, -38.219463, 62177000
-36.530674, -45.702789, -38.464512, 66855000
-35.966263, -46.390930, -39.088928, 76906000
-39.327923, -46.610123, -39.308517, 80099000
-39.192490, -46.840244, -39.531719, 83479000
-38.128700, -47.064400, -39.723331, 86778000
-39.384361, -47.369011, -40.015072, 91183000
-38.001575, -47.758419, -40.356422, 98370000
-38.653648, -47.960159, -40.520073, 102291000
-40.635437, -48.186108, -40.743813, 107001000
-42.314075, -48.370708, -40.956127, 111394000
-41.938530, -48.564705, -41.165894, 115801000
-43.009933, -48.759575, -41.393749, 120430000
-43.083767, -48.883900, -41.549389, 123933000
-41.941269, -49.019894, -41.690502, 128904000
-43.002075, -49.220898, -41.913719, 134958000
-43.304569, -49.312653, -42.031460, 137938000
-43.074905, -49.446758, -42.183754, 143060000
-42.559334, -49.546749, -42.289257, 147630000
-42.333046, -49.621796, -42.363678, 152006000
-42.362194, -49.686657, -42.427212, 156688000
-41.875114, -49.748901, -42.477169, 161176000
-41.760105, -49.836849, -42.549015, 166923000
-41.700985, -49.948902, -42.641865, 172665000
-42.773525, -50.115906, -42.808159, 179184000
-43.075378, -50.261089, -42.955784, 184286000
-41.121063, -50.527332, -43.180008, 191202000
-41.812054, -50.808666, -43.428360, 197549000
-41.970463, -51.018654, -43.604992, 201987000
-42.030979, -51.251205, -43.801411, 206645000
-41.978142, -51.477360, -43.986576, 211012000
-42.733463, -51.718086, -44.197426, 215414000
-43.117237, -51.980709, -44.433197, 219994000
-43.361988, -52.253098, -44.678715, 224555000
-43.605343, -52.589706, -44.987125, 229903000
